transaction_id,entreprise_id,pays,notation_pays,score_risque_pays,montant,technique_paiement,date_ouverture,date_prevue,date_effective,delai_prevu,delai_reel,retard,is_late,risque_operationnel,fraude_suspectee,rang_transaction_entreprise,montant_precedent,evolution_montant_pct,score_aml
T001135,E0087,Chine,3,50.0,244171.01,Crédit documentaire,2021-10-15,2021-12-08,2021-12-08,54,54,0,0,1,0,6,352153.03,-30.66,24.4
T001136,E0141,Côte d'Ivoire,4,75.0,141840.5,Crédit documentaire,2022-09-22,2022-10-29,2022-11-07,37,46,9,1,0,0,8,1350282.73,-89.5,43.1
T001137,E0033,Pays-Bas,1,0.0,1209028.17,Remise documentaire,2021-03-07,2021-03-20,2021-03-20,13,13,0,0,0,0,3,822805.25,46.94,11.0
T001138,E0054,Allemagne,1,0.0,1775900.96,Remise documentaire,2023-08-24,2023-09-17,2023-09-17,24,24,0,0,1,0,6,517995.26,242.84,35.9
T001139,E0008,Pays-Bas,1,0.0,1353709.13,Transfert,2022-02-25,2022-03-02,2022-03-02,5,5,0,0,0,0,6,996389.98,35.86,28.6
T001140,E0050,Turquie,3,50.0,1025563.65,Transfert,2020-02-08,2020-02-15,2020-02-15,7,7,0,0,1,0,1,,,28.1
T001141,E0097,Italie,1,0.0,1037901.74,Remise documentaire,2022-12-26,2023-01-06,2023-01-06,11,11,0,0,0,0,4,653871.38,58.73,16.5
T001142,E0125,France,1,0.0,1141366.22,Crédit documentaire,2024-03-25,2024-05-05,2024-05-05,41,41,0,0,0,0,12,304873.8,274.37,39.4
T001143,E0081,Turquie,3,50.0,1103571.44,Transfert,2020-02-26,2020-03-03,2020-03-03,6,6,0,0,0,0,1,,,33.3
T001144,E0036,Côte d'Ivoire,4,75.0,912476.57,Crédit documentaire,2024-03-20,2024-04-12,2024-04-12,23,23,0,0,0,0,10,786749.21,15.98,27.5
T001145,E0019,Sénégal,4,75.0,841680.44,Transfert,2022-12-31,2023-01-08,2023-01-08,8,8,0,0,0,0,8,761314.76,10.56,40.9
T001146,E0068,Pays-Bas,1,0.0,774962.75,Transfert,2022-02-19,2022-02-27,2022-02-27,8,8,0,0,0,0,3,1267718.24,-38.87,20.4
T001147,E0118,France,1,0.0,498414.16,Transfert,2023-10-29,2023-11-03,2023-11-03,5,5,0,0,0,0,6,889780.73,-43.98,15.0
T001148,E0004,Belgique,1,0.0,687729.97,Remise documentaire,2020-03-20,2020-04-18,2020-05-06,29,47,18,1,0,0,1,,,18.2
T001149,E0116,Turquie,3,50.0,122817.27,Transfert,2021-09-20,2021-09-30,2021-09-30,10,10,0,0,0,0,2,1017440.06,-87.93,44.4
T001150,E0096,Émirats arabes unis,2,25.0,760664.15,Transfert,2022-06-19,2022-06-20,2022-06-20,1,1,0,0,0,0,9,680974.6,11.7,25.8
T001151,E0022,Chine,3,50.0,404563.56,Transfert,2020-04-29,2020-05-09,2020-05-09,10,10,0,0,0,0,2,357389.64,13.2,47.5
T001152,E0041,Belgique,1,0.0,358564.27,Crédit documentaire,2022-06-21,2022-07-22,2022-07-22,31,31,0,0,0,0,4,744164.15,-51.82,11.3
T001153,E0133,Émirats arabes unis,2,25.0,871957.66,Transfert,2023-07-14,2023-07-17,2023-08-26,3,43,40,1,0,0,6,760444.14,14.66,41.3
T001154,E0052,Sénégal,4,75.0,1356800.91,Transfert,2023-11-02,2023-11-11,2023-11-11,9,9,0,0,0,1,9,233851.7,480.2,56.4
T001155,E0088,Côte d'Ivoire,4,75.0,1167326.64,Transfert,2024-01-03,2024-01-08,2024-01-08,5,5,0,0,1,0,7,675893.3,72.71,46.4
T001156,E0104,Belgique,1,0.0,171799.76,Transfert,2020-04-01,2020-04-11,2020-04-11,10,10,0,0,0,0,2,861490.04,-80.06,21.9
T001157,E0046,Espagne,1,0.0,404148.75,Transfert,2021-04-30,2021-05-04,2021-05-04,4,4,0,0,0,0,4,894245.82,-54.81,15.6
T001158,E0080,États-Unis,1,0.0,1176308.48,Transfert,2022-05-23,2022-05-28,2022-06-18,5,26,21,1,0,0,8,320848.84,266.62,33.4
T001159,E0010,États-Unis,1,0.0,407005.04,Crédit documentaire,2022-02-06,2022-03-28,2022-03-28,50,50,0,0,0,1,11,923533.21,-55.93,18.7
T001160,E0063,Belgique,1,0.0,710146.74,Transfert,2020-11-03,2020-11-13,2020-12-22,10,49,39,1,0,0,2,1050266.94,-32.38,34.7
T001161,E0020,Côte d'Ivoire,4,75.0,1020020.84,Remise documentaire,2022-11-06,2022-12-04,2022-12-18,28,42,14,1,1,0,4,1027593.23,-0.74,49.6
T001162,E0051,Sénégal,4,75.0,412662.22,Remise documentaire,2022-02-19,2022-03-21,2022-03-26,30,35,5,1,0,0,6,1072781.19,-61.53,37.6
T001163,E0020,Turquie,3,50.0,842150.2,Transfert,2023-03-22,2023-03-31,2023-03-31,9,9,0,0,0,1,5,1020020.84,-17.44,48.9
T001164,E0115,Chine,3,50.0,266389.8,Remise documentaire,2023-05-28,2023-06-22,2023-06-22,25,25,0,0,0,0,8,736024.59,-63.81,30.0
T001165,E0136,Allemagne,1,0.0,559452.94,Remise documentaire,2021-08-23,2021-09-09,2021-10-03,17,41,24,1,0,0,4,587601.22,-4.79,26.3
T001166,E0075,Espagne,1,0.0,927912.77,Remise documentaire,2022-06-30,2022-07-23,2022-07-23,23,23,0,0,0,0,6,559913.25,65.72,11.7
T001167,E0030,Belgique,1,0.0,162802.51,Remise documentaire,2023-05-24,2023-06-10,2023-06-10,17,17,0,0,0,0,7,1058150.38,-84.61,11.3
T001168,E0067,Italie,1,0.0,976189.9,Crédit documentaire,2021-05-16,2021-07-01,2021-07-01,46,46,0,0,0,0,2,527990.11,84.89,22.3
T001169,E0099,Pays-Bas,1,0.0,792144.88,Transfert,2020-08-29,2020-08-31,2020-08-31,2,2,0,0,0,0,2,1368201.7,-42.1,20.6
T001170,E0042,Émirats arabes unis,2,25.0,1020995.98,Remise documentaire,2024-05-01,2024-05-17,2024-05-17,16,16,0,0,0,1,9,889553.61,14.78,15.7
T001171,E0141,Espagne,1,0.0,889565.65,Transfert,2024-04-16,2024-04-25,2024-04-25,9,9,0,0,0,0,10,198742.82,347.6,39.7
T001172,E0016,France,1,0.0,1345656.17,Remise documentaire,2020-02-19,2020-03-05,2020-03-05,15,15,0,0,0,0,1,,,12.9
T001173,E0072,États-Unis,1,0.0,850089.8,Crédit documentaire,2021-12-26,2022-01-23,2022-01-23,28,28,0,0,0,0,4,955431.44,-11.03,9.5
T001174,E0139,Espagne,1,0.0,628237.78,Transfert,2024-08-16,2024-08-22,2024-10-01,6,46,40,1,0,0,10,848012.53,-25.92,34.0
T001175,E0096,Espagne,1,0.0,848919.0,Remise documentaire,2021-12-27,2022-01-20,2022-01-20,24,24,0,0,0,0,6,385903.07,119.98,20.6
T001176,E0096,États-Unis,1,0.0,1017319.21,Transfert,2022-09-04,2022-09-07,2022-09-07,3,3,0,0,0,0,10,760664.15,33.74,20.6
T001177,E0066,Chine,3,50.0,819544.03,Transfert,2020-01-16,2020-01-26,2020-01-26,10,10,0,0,0,0,1,,,27.5
T001178,E0027,Belgique,1,0.0,816236.68,Transfert,2022-11-07,2022-11-17,2022-11-17,10,10,0,0,0,0,6,839070.44,-2.72,17.7
T001179,E0024,Émirats arabes unis,2,25.0,519203.32,Transfert,2023-03-01,2023-03-10,2023-03-10,9,9,0,0,0,0,5,1229452.7,-57.77,23.6
T001180,E0091,États-Unis,1,0.0,534839.63,Transfert,2022-02-25,2022-03-03,2022-03-03,6,6,0,0,0,0,4,1127106.52,-52.55,15.8
T001181,E0133,Côte d'Ivoire,4,75.0,238957.89,Crédit documentaire,2024-02-06,2024-03-10,2024-03-28,33,51,18,1,0,0,8,1524979.42,-84.33,50.9
T001182,E0039,Espagne,1,0.0,1499830.7,Transfert,2020-12-05,2020-12-07,2020-12-07,2,2,0,0,0,0,3,1517823.15,-1.19,19.3
T001183,E0115,Italie,1,0.0,302454.71,Transfert,2021-06-15,2021-06-25,2021-06-25,10,10,0,0,0,0,4,1226669.88,-75.34,21.9
T001184,E0008,Italie,1,0.0,522837.92,Transfert,2023-02-04,2023-02-13,2023-02-13,9,9,0,0,1,0,7,1353709.13,-61.38,28.4
T001185,E0147,Chine,3,50.0,512637.09,Transfert,2021-02-03,2021-02-04,2021-02-04,1,1,0,0,0,0,4,1257501.62,-59.23,43.2
T001186,E0094,Pays-Bas,1,0.0,1157969.75,Crédit documentaire,2023-03-15,2023-05-01,2023-05-01,47,47,0,0,0,0,4,350143.16,230.71,31.4
T001187,E0088,Pays-Bas,1,0.0,682020.13,Crédit documentaire,2024-01-06,2024-02-02,2024-02-02,27,27,0,0,0,0,8,1167326.64,-41.57,11.3
T001188,E0005,Italie,1,0.0,1299096.83,Crédit documentaire,2024-02-07,2024-03-05,2024-03-05,27,27,0,0,0,0,8,315593.52,311.64,31.7
T001189,E0096,Allemagne,1,0.0,530603.75,Remise documentaire,2021-10-31,2021-11-15,2021-11-15,15,15,0,0,0,0,4,689979.32,-23.1,12.6
T001190,E0048,Chine,3,50.0,911597.66,Remise documentaire,2020-05-31,2020-06-20,2020-06-20,20,20,0,0,1,1,4,698009.11,30.6,36.1
T001191,E0070,Côte d'Ivoire,4,75.0,465861.18,Remise documentaire,2021-10-12,2021-10-28,2021-10-28,16,16,0,0,0,0,6,932352.09,-50.03,43.9
T001192,E0068,France,1,0.0,1658059.65,Crédit documentaire,2023-07-08,2023-07-28,2023-07-28,20,20,0,0,0,0,9,624107.58,165.67,23.1
T001193,E0056,Allemagne,1,0.0,324960.63,Remise documentaire,2021-06-27,2021-07-22,2021-07-22,25,25,0,0,0,0,3,1011921.67,-67.89,10.4
T001194,E0079,Pays-Bas,1,0.0,923928.28,Transfert,2023-07-24,2023-07-26,2023-07-26,2,2,0,0,0,0,9,1125403.85,-17.9,19.2
T001195,E0036,France,1,0.0,1053510.75,Transfert,2022-10-01,2022-10-10,2022-10-10,9,9,0,0,0,0,6,342811.88,207.31,28.1
T001196,E0109,Côte d'Ivoire,4,75.0,965519.64,Transfert,2022-02-17,2022-02-27,2022-03-22,10,33,23,1,0,0,8,1347452.62,-28.34,49.5
T001197,E0007,Italie,1,0.0,725884.94,Crédit documentaire,2024-09-17,2024-10-21,2024-10-21,34,34,0,0,0,0,13,703869.84,3.13,3.5
T001198,E0055,Sénégal,4,75.0,748071.72,Transfert,2022-01-01,2022-01-10,2022-01-10,9,9,0,0,1,1,2,509145.13,46.93,38.4
T001199,E0110,Pays-Bas,1,0.0,817524.59,Transfert,2022-07-04,2022-07-10,2022-07-10,6,6,0,0,0,0,5,442157.08,84.89,18.9
T001200,E0035,Belgique,1,0.0,741199.2,Remise documentaire,2021-12-12,2022-01-03,2022-01-03,22,22,0,0,0,0,3,1045407.19,-29.1,13.5
T001201,E0025,Émirats arabes unis,2,25.0,1185551.65,Remise documentaire,2023-11-08,2023-11-25,2023-12-13,17,35,18,1,0,0,7,820778.35,44.44,23.3
T001202,E0095,États-Unis,1,0.0,1684209.2,Transfert,2024-04-29,2024-05-05,2024-05-05,6,6,0,0,0,0,11,1108679.48,51.91,18.6
T001203,E0018,Émirats arabes unis,2,25.0,577003.29,Transfert,2021-06-17,2021-06-18,2021-06-18,1,1,0,0,0,0,5,281267.22,105.14,32.3
T001204,E0039,France,1,0.0,252078.81,Transfert,2022-04-19,2022-04-23,2022-04-23,4,4,0,0,0,0,5,933782.72,-73.0,21.6
T001205,E0087,Sénégal,4,75.0,764687.18,Transfert,2023-06-10,2023-06-20,2023-07-29,10,49,39,1,0,0,12,654018.91,16.92,41.2
T001206,E0120,France,1,0.0,1831883.74,Remise documentaire,2020-07-03,2020-07-23,2020-07-23,20,20,0,0,0,0,1,,,14.1
T001207,E0001,Sénégal,4,75.0,478530.17,Transfert,2021-03-07,2021-03-13,2021-03-13,6,6,0,0,0,0,3,404158.07,18.4,35.6
T001208,E0126,États-Unis,1,0.0,1455646.72,Crédit documentaire,2021-04-14,2021-05-22,2021-05-22,38,38,0,0,0,0,4,874643.65,66.43,22.1
T001209,E0093,Allemagne,1,0.0,1471080.33,Remise documentaire,2021-05-24,2021-06-03,2021-06-05,10,12,2,1,0,0,5,1434406.73,2.56,8.4
T001210,E0067,Chine,3,50.0,578564.7,Transfert,2022-09-20,2022-09-21,2022-10-11,1,21,20,1,1,0,8,575927.58,0.46,39.0
T001211,E0020,Côte d'Ivoire,4,75.0,1027593.23,Transfert,2021-07-11,2021-07-13,2021-07-13,2,2,0,0,0,1,3,676888.71,51.81,59.5
T001212,E0040,Côte d'Ivoire,4,75.0,1451358.65,Crédit documentaire,2020-06-22,2020-07-16,2020-08-12,24,51,27,1,1,0,2,807373.57,79.76,33.6
T001213,E0106,Chine,3,50.0,648348.9,Remise documentaire,2020-11-06,2020-11-19,2020-11-19,13,13,0,0,0,0,3,1419002.08,-54.31,37.2
T001214,E0019,Turquie,3,50.0,718567.86,Crédit documentaire,2024-05-26,2024-07-05,2024-07-05,40,40,0,0,0,0,11,1662923.29,-56.79,27.6
T001215,E0010,Émirats arabes unis,2,25.0,567327.63,Transfert,2021-06-25,2021-07-05,2021-07-05,10,10,0,0,0,1,7,79207.82,616.25,46.4
T001216,E0140,États-Unis,1,0.0,394097.31,Remise documentaire,2022-09-16,2022-10-05,2022-10-05,19,19,0,0,0,0,3,930453.21,-57.64,9.8
T001217,E0120,France,1,0.0,540288.98,Crédit documentaire,2024-01-30,2024-03-15,2024-03-15,45,45,0,0,0,0,10,625016.68,-13.56,8.9
T001218,E0132,Émirats arabes unis,2,25.0,310423.89,Transfert,2020-02-20,2020-02-27,2020-02-27,7,7,0,0,0,0,1,,,30.8
T001219,E0011,Espagne,1,0.0,813633.39,Remise documentaire,2021-11-11,2021-11-25,2021-11-25,14,14,0,0,0,0,4,1242210.37,-34.5,14.1
T001220,E0014,Italie,1,0.0,492010.71,Transfert,2022-09-30,2022-10-10,2022-10-10,10,10,0,0,0,0,6,1259709.33,-60.94,21.3
T001221,E0034,Émirats arabes unis,2,25.0,893514.36,Transfert,2024-09-15,2024-09-25,2024-09-25,10,10,0,0,1,0,8,429227.81,108.17,28.3
T001222,E0003,États-Unis,1,0.0,177641.74,Transfert,2021-11-22,2021-11-25,2022-01-09,3,48,45,1,0,0,4,464316.13,-61.74,20.6
T001223,E0070,France,1,0.0,932352.09,Transfert,2021-03-04,2021-03-13,2021-03-13,9,9,0,0,0,0,5,811497.93,14.89,25.9
T001224,E0056,Sénégal,4,75.0,1133411.58,Transfert,2022-08-02,2022-08-10,2022-08-10,8,8,0,0,0,0,10,535285.41,111.74,44.2
T001225,E0121,Espagne,1,0.0,949622.63,Crédit documentaire,2022-05-21,2022-06-14,2022-06-14,24,24,0,0,0,0,6,1037010.78,-8.43,16.5
T001226,E0022,Côte d'Ivoire,4,75.0,1291067.6,Transfert,2021-02-08,2021-02-16,2021-02-16,8,8,0,0,1,0,4,779904.76,65.54,61.1
T001227,E0104,Émirats arabes unis,2,25.0,316143.59,Transfert,2024-07-02,2024-07-11,2024-07-11,9,9,0,0,0,0,7,626201.51,-49.51,27.5
T001228,E0073,États-Unis,1,0.0,1469028.95,Transfert,2020-08-28,2020-09-04,2020-09-04,7,7,0,0,0,0,2,396765.48,270.25,34.2
T001229,E0091,Pays-Bas,1,0.0,967607.6,Transfert,2023-06-13,2023-06-19,2023-06-19,6,6,0,0,0,0,9,162228.94,496.45,27.9
T001230,E0054,Sénégal,4,75.0,517995.26,Transfert,2023-06-11,2023-06-17,2023-06-17,6,6,0,0,0,0,5,1045109.56,-50.44,50.1
T001231,E0047,Belgique,1,0.0,777692.37,Crédit documentaire,2024-01-14,2024-02-11,2024-02-11,28,28,0,0,0,0,11,1044234.3,-25.53,5.4
T001232,E0034,Belgique,1,0.0,1023330.77,Transfert,2020-11-03,2020-11-11,2020-11-11,8,8,0,0,0,0,2,384037.63,166.47,25.5
T001233,E0045,Allemagne,1,0.0,830402.16,Transfert,2020-07-11,2020-07-20,2020-07-20,9,9,0,0,0,0,2,612210.25,35.64,27.2
T001234,E0129,Turquie,3,50.0,1015502.4,Transfert,2021-12-18,2021-12-27,2021-12-27,9,9,0,0,0,1,4,1114320.06,-8.87,40.7
T001235,E0110,Allemagne,1,0.0,431730.56,Transfert,2024-08-07,2024-08-14,2024-08-14,7,7,0,0,0,0,9,436974.54,-1.2,11.7
T001236,E0012,États-Unis,1,0.0,867744.33,Crédit documentaire,2023-02-23,2023-04-18,2023-04-18,54,54,0,0,0,0,6,885591.96,-2.02,3.8
T001237,E0109,Espagne,1,0.0,234514.2,Remise documentaire,2021-07-27,2021-08-11,2021-08-18,15,22,7,1,0,0,6,1359742.17,-82.75,23.3
T001238,E0069,Sénégal,4,75.0,755509.58,Remise documentaire,2021-11-07,2021-12-05,2021-12-05,28,28,0,0,0,0,5,1457987.09,-48.18,37.5
T001239,E0098,Côte d'Ivoire,4,75.0,438436.94,Crédit documentaire,2023-10-01,2023-11-20,2023-11-21,50,51,1,1,0,0,6,709406.36,-38.2,33.0
T001240,E0037,Espagne,1,0.0,505788.02,Crédit documentaire,2023-06-13,2023-07-12,2023-07-12,29,29,0,0,0,1,8,282127.41,79.28,8.7
T001241,E0058,Espagne,1,0.0,1294437.27,Crédit documentaire,2020-04-16,2020-05-14,2020-05-14,28,28,0,0,0,0,1,,,16.7
T001242,E0056,Belgique,1,0.0,1236524.05,Transfert,2024-04-05,2024-04-07,2024-04-07,2,2,0,0,0,0,12,807367.35,53.16,17.6
T001243,E0046,Côte d'Ivoire,4,75.0,1043655.25,Transfert,2021-09-30,2021-10-09,2021-10-09,9,9,0,0,1,0,5,404148.75,158.24,47.5
T001244,E0136,Allemagne,1,0.0,363074.89,Crédit documentaire,2023-07-21,2023-08-27,2023-08-27,37,37,0,0,0,0,8,1171136.05,-69.0,27.6
T001245,E0083,Émirats arabes unis,2,25.0,673436.62,Remise documentaire,2021-05-28,2021-06-10,2021-06-10,13,13,0,0,0,0,6,711612.16,-5.36,14.1
T001246,E0102,France,1,0.0,1285239.08,Crédit documentaire,2022-08-12,2022-09-23,2022-09-23,42,42,0,0,0,0,8,847832.15,51.59,13.6
T001247,E0013,Allemagne,1,0.0,856686.77,Transfert,2021-01-01,2021-01-02,2021-01-26,1,25,24,1,0,1,3,692237.27,23.76,34.4
T001248,E0056,Pays-Bas,1,0.0,1727731.82,Transfert,2022-01-25,2022-01-30,2022-01-30,5,5,0,0,1,0,8,1069272.54,61.58,19.4
T001249,E0130,Sénégal,4,75.0,957327.14,Transfert,2022-09-07,2022-09-14,2022-10-29,7,52,45,1,0,0,7,1084645.95,-11.74,36.3
T001250,E0028,France,1,0.0,876819.65,Crédit documentaire,2024-08-13,2024-09-03,2024-09-03,21,21,0,0,0,0,8,1708277.14,-48.67,7.3
T001251,E0052,Sénégal,4,75.0,676353.41,Transfert,2020-12-21,2020-12-29,2020-12-29,8,8,0,0,0,0,2,1331661.01,-49.21,43.4
T001252,E0085,Espagne,1,0.0,853416.36,Transfert,2020-02-29,2020-03-10,2020-03-10,10,10,0,0,0,0,1,,,17.6
T001253,E0067,Italie,1,0.0,739012.07,Transfert,2024-09-04,2024-09-06,2024-10-17,2,43,41,1,0,0,13,707626.19,4.44,24.7
T001254,E0034,Chine,3,50.0,1083243.47,Transfert,2021-02-01,2021-02-11,2021-02-11,10,10,0,0,0,0,4,997327.16,8.61,28.9
T001255,E0149,Belgique,1,0.0,1182680.93,Crédit documentaire,2020-12-12,2021-02-07,2021-02-07,57,57,0,0,0,1,1,,,16.5
T001256,E0129,Sénégal,4,75.0,485604.22,Transfert,2024-09-11,2024-09-12,2024-10-15,1,34,33,1,1,1,8,789778.37,-38.51,49.1
T001257,E0082,Italie,1,0.0,267506.82,Transfert,2021-07-18,2021-07-28,2021-07-28,10,10,0,0,0,0,5,577920.19,-53.71,15.2
T001258,E0094,Côte d'Ivoire,4,75.0,65517.85,Remise documentaire,2020-01-07,2020-01-26,2020-02-18,19,42,23,1,1,0,1,,,39.2
T001259,E0042,Côte d'Ivoire,4,75.0,1003196.53,Transfert,2022-08-06,2022-08-08,2022-08-14,2,8,6,1,1,1,5,157421.47,537.27,50.5
T001260,E0100,Belgique,1,0.0,358653.36,Remise documentaire,2020-02-11,2020-02-26,2020-02-26,15,15,0,0,0,0,2,950884.75,-62.28,30.1
T001261,E0072,Espagne,1,0.0,955431.44,Crédit documentaire,2021-05-20,2021-06-28,2021-06-28,39,39,0,0,0,0,3,1635349.88,-41.58,12.0
T001262,E0050,Allemagne,1,0.0,1797199.81,Remise documentaire,2024-02-20,2024-03-05,2024-03-05,14,14,0,0,0,0,12,1490785.54,20.55,10.5
T001263,E0076,Pays-Bas,1,0.0,797571.64,Transfert,2021-10-08,2021-10-15,2021-10-15,7,7,0,0,0,0,4,1155852.32,-31.0,14.8
T001264,E0123,Italie,1,0.0,1135396.31,Crédit documentaire,2021-06-15,2021-08-02,2021-08-02,48,48,0,0,0,0,3,1078482.55,5.28,4.7
T001265,E0052,Belgique,1,0.0,832731.74,Remise documentaire,2022-12-07,2022-12-31,2022-12-31,24,24,0,0,0,0,7,1665301.89,-50.0,15.3
T001266,E0133,Turquie,3,50.0,760444.14,Transfert,2023-01-06,2023-01-16,2023-03-02,10,55,45,1,0,0,5,1085600.2,-29.95,49.6
T001267,E0037,Sénégal,4,75.0,1167630.59,Remise documentaire,2021-02-28,2021-03-20,2021-03-20,20,20,0,0,0,0,4,1142559.52,2.19,30.1
T001268,E0070,Pays-Bas,1,0.0,683890.18,Transfert,2024-05-02,2024-05-06,2024-06-05,4,34,30,1,0,0,8,457136.98,49.6,27.9
T001269,E0041,Chine,3,50.0,906956.93,Remise documentaire,2021-01-16,2021-02-10,2021-03-20,25,63,38,1,0,0,2,929267.09,-2.4,26.9
T001270,E0087,Sénégal,4,75.0,928679.12,Remise documentaire,2020-03-10,2020-03-30,2020-03-30,20,20,0,0,0,0,2,965112.37,-3.78,34.6
T001271,E0043,France,1,0.0,532763.82,Transfert,2022-08-31,2022-09-06,2022-09-06,6,6,0,0,0,0,5,744694.28,-28.46,14.0
T001272,E0125,Belgique,1,0.0,1196816.94,Transfert,2022-08-14,2022-08-23,2022-08-25,9,11,2,1,0,0,8,947469.32,26.32,35.5
T001273,E0046,Turquie,3,50.0,730016.1,Remise documentaire,2022-06-09,2022-07-01,2022-07-01,22,22,0,0,1,0,7,352132.04,107.31,29.4
T001274,E0143,Turquie,3,50.0,497701.94,Transfert,2023-10-21,2023-10-28,2023-10-28,7,7,0,0,0,0,7,1183708.33,-57.95,36.1
T001275,E0021,Chine,3,50.0,1014603.94,Transfert,2022-05-22,2022-05-27,2022-05-27,5,5,0,0,0,1,4,1103587.69,-8.06,33.6
T001276,E0010,Chine,3,50.0,440612.81,Transfert,2021-09-07,2021-09-17,2021-09-17,10,10,0,0,0,1,9,700385.58,-37.09,41.4
T001277,E0118,Turquie,3,50.0,811272.46,Remise documentaire,2020-09-23,2020-10-13,2020-10-13,20,20,0,0,1,1,1,,,21.5
T001278,E0111,Italie,1,0.0,796352.4,Remise documentaire,2022-07-28,2022-08-19,2022-08-20,22,23,1,1,0,0,8,1065152.51,-25.24,20.4
T001279,E0002,Italie,1,0.0,1234358.23,Transfert,2020-06-13,2020-06-16,2020-06-16,3,3,0,0,0,0,1,,,13.6
T001280,E0060,Allemagne,1,0.0,989879.29,Transfert,2023-02-11,2023-02-17,2023-02-28,6,17,11,1,0,0,8,1045666.68,-5.34,25.4
T001281,E0119,Sénégal,4,75.0,789989.22,Transfert,2021-03-11,2021-03-19,2021-03-19,8,8,0,0,0,0,6,177367.24,345.4,62.0
T001282,E0091,Espagne,1,0.0,1127106.52,Transfert,2021-10-13,2021-10-16,2021-10-16,3,3,0,0,0,0,3,104114.49,982.56,28.3
T001283,E0052,Sénégal,4,75.0,1356083.02,Remise documentaire,2022-05-19,2022-06-17,2022-06-17,29,29,0,0,1,0,5,848803.93,59.76,39.9
T001284,E0053,Côte d'Ivoire,4,75.0,1023124.12,Crédit documentaire,2020-02-25,2020-03-30,2020-03-30,34,34,0,0,1,0,1,,,38.6
T001285,E0091,Belgique,1,0.0,804141.05,Transfert,2024-08-12,2024-08-13,2024-08-13,1,1,0,0,0,0,13,859466.98,-6.44,13.0
T001286,E0090,Sénégal,4,75.0,275265.51,Transfert,2022-10-20,2022-10-24,2022-11-13,4,24,20,1,0,0,5,1061746.26,-74.07,44.2
T001287,E0134,Sénégal,4,75.0,373954.53,Transfert,2020-11-04,2020-11-09,2020-11-09,5,5,0,0,0,0,2,650071.68,-42.47,37.1
T001288,E0032,Pays-Bas,1,0.0,677910.12,Crédit documentaire,2022-05-13,2022-06-13,2022-06-13,31,31,0,0,0,0,6,248272.31,173.05,16.2
T001289,E0090,Émirats arabes unis,2,25.0,556195.12,Remise documentaire,2021-12-10,2021-12-23,2021-12-23,13,13,0,0,0,0,3,154575.44,259.82,33.4
T001290,E0015,Italie,1,0.0,725211.48,Transfert,2023-03-22,2023-03-31,2023-03-31,9,9,0,0,0,0,11,1112729.15,-34.83,26.9
T001291,E0128,Sénégal,4,75.0,822659.97,Transfert,2024-04-28,2024-04-29,2024-05-16,1,18,17,1,0,1,11,95676.48,759.84,55.1
T001292,E0005,Émirats arabes unis,2,25.0,1011877.1,Transfert,2024-05-18,2024-05-26,2024-05-26,8,8,0,0,0,0,9,1299096.83,-22.11,34.2
T001293,E0109,Espagne,1,0.0,771800.49,Remise documentaire,2022-05-18,2022-06-14,2022-06-14,27,27,0,0,0,0,9,965519.64,-20.06,19.9
T001294,E0075,France,1,0.0,994600.66,Transfert,2023-12-20,2023-12-30,2023-12-30,10,10,0,0,0,0,12,1008776.63,-1.41,13.1
T001295,E0019,Émirats arabes unis,2,25.0,825789.77,Transfert,2022-08-09,2022-08-14,2022-09-15,5,37,32,1,0,0,6,908631.53,-9.12,25.7
T001296,E0086,Turquie,3,50.0,424265.84,Remise documentaire,2021-05-31,2021-06-23,2021-06-23,23,23,0,0,1,0,4,881169.21,-51.85,29.4
T001297,E0099,Chine,3,50.0,742364.98,Transfert,2021-08-23,2021-08-29,2021-08-29,6,6,0,0,0,0,4,444194.23,67.13,37.4
T001298,E0081,France,1,0.0,316122.1,Remise documentaire,2022-01-01,2022-01-12,2022-01-12,11,11,0,0,0,0,5,942806.19,-66.47,15.3
T001299,E0066,Chine,3,50.0,1039971.49,Transfert,2024-01-28,2024-01-31,2024-01-31,3,3,0,0,0,0,8,581256.42,78.92,34.0
T001300,E0047,Émirats arabes unis,2,25.0,1412300.33,Remise documentaire,2021-05-14,2021-06-09,2021-06-09,26,26,0,0,1,0,5,1305033.64,8.22,16.1
T001301,E0101,France,1,0.0,1287504.74,Transfert,2024-01-22,2024-01-24,2024-01-24,2,2,0,0,0,0,10,1221520.82,5.4,26.1
T001302,E0073,Sénégal,4,75.0,714622.85,Remise documentaire,2022-05-15,2022-06-06,2022-06-23,22,39,17,1,0,0,8,1508320.25,-52.62,37.7
T001303,E0106,Espagne,1,0.0,1396290.45,Remise documentaire,2022-06-06,2022-06-19,2022-06-19,13,13,0,0,0,0,7,1381413.63,1.08,20.1
T001304,E0091,Turquie,3,50.0,859466.98,Transfert,2024-06-13,2024-06-17,2024-06-17,4,4,0,0,1,0,12,549213.18,56.49,31.9
T001305,E0053,Allemagne,1,0.0,665165.61,Remise documentaire,2022-06-13,2022-07-01,2022-07-01,18,18,0,0,0,0,5,1546309.8,-56.98,22.4
T001306,E0040,Sénégal,4,75.0,554638.93,Transfert,2022-03-27,2022-03-30,2022-03-30,3,3,0,0,0,0,3,1451358.65,-61.78,39.0
T001307,E0093,France,1,0.0,679012.13,Remise documentaire,2023-09-07,2023-09-21,2023-09-21,14,14,0,0,0,0,11,367577.38,84.73,12.6
